"DayTime","y","m","d","DailyMean_Temperature","Acc_Temperature","Acc_Percipitation","Acc_Radiation","DailySum_Percipitation","DailySum_Radiation","sowing_date","DFG_year","sowingD","Das","Daily_TQ","Acc_TQ"
2020-12-03,2020,12,3,2.27083333333333,187.908333333333,8.78,86.06268,0,1.63044,"Late","DFG2021",2020-11-05,28,0.717991926605506,15.8807392394554
2018-11-23,2018,11,23,2.61666666666667,213.320833333333,10.95,110.07576,0,1.9908,"Early","DFG2019",2018-10-25,29,0.760815286624203,27.5093893158503
2018-12-07,2018,12,7,10.8791666666667,175.025,28.51,80.81028,3.95,0.52848,"Late","DFG2019",2018-11-08,29,0.0485772500957486,39.4023846947802
2019-11-22,2019,11,22,5.36666666666667,207.416666666667,29.86,124.55856,0,2.93724,"Early","DFG2020",2019-10-24,29,0.547311801242236,23.5812455988316
2019-12-12,2019,12,12,3.59583333333333,145.075,28.87,62.9406,0.06,1.29168,"Late","DFG2020",2019-11-13,29,0.359215758980302,16.4979376769667
2020-11-20,2020,11,20,3.49166666666667,305.741666666667,25.91,119.538,0.09,2.58336,"Early","DFG2021",2020-10-22,29,0.739864439140811,13.5215419365525
2020-12-04,2020,12,4,3.6875,191.595833333333,8.91,87.64416,0.13,1.58148,"Late","DFG2021",2020-11-05,29,0.42887593220339,16.3096151716588
2018-11-24,2018,11,24,0.879166666666667,214.2,12.11,111.10824,1.16,1.03248,"Early","DFG2019",2018-10-25,30,1.17438483412322,28.6837741499735
2018-12-08,2018,12,8,7.4125,182.4375,30.09,82.15488,1.58,1.3446,"Late","DFG2019",2018-11-08,30,0.18139629005059,39.5837809848308
2019-11-23,2019,11,23,5.7375,213.154166666667,29.86,125.9856,0,1.42704,"Early","DFG2020",2019-10-24,30,0.248721568627451,23.829967167459
2019-12-13,2019,12,13,2.09583333333333,147.170833333333,31.44,64.05588,2.57,1.11528,"Late","DFG2020",2019-11-13,30,0.532141550695826,17.0300792276626
2020-11-21,2020,11,21,4.80833333333333,310.55,25.91,121.34484,0,1.80684,"Early","DFG2021",2020-10-22,30,0.375772616984402,13.8973145535369
2020-12-05,2020,12,5,2.3875,193.983333333333,9.19,89.4438,0.28,1.79964,"Late","DFG2021",2020-11-05,30,0.753775916230366,17.0633910878892
2018-11-25,2018,11,25,3.24583333333333,217.445833333333,16.15,111.76956,4.04,0.66132,"Early","DFG2019",2018-10-25,31,0.203744287548139,28.8875184375216
2018-12-09,2018,12,9,7.19166666666667,189.629166666667,36.48,83.57076,6.39,1.41588,"Late","DFG2019",2018-11-08,31,0.196877867902665,39.7806588527335
2019-11-24,2019,11,24,4.45833333333333,217.6125,29.86,126.76608,0,0.78048,"Early","DFG2020",2019-10-24,31,0.175060934579439,24.0050281020385
2019-12-14,2019,12,14,4.82083333333333,151.991666666667,33.57,65.78784,2.13,1.73196,"Late","DFG2020",2019-11-13,31,0.359265687121867,17.3893449147844
2020-11-22,2020,11,22,7.94166666666667,318.491666666667,26.06,122.78844,0.15,1.4436,"Early","DFG2021",2020-10-22,31,0.181775445960126,14.0790899994971
2020-12-06,2020,12,6,2.85,196.833333333333,9.77,90.34452,0.58,0.90072,"Late","DFG2021",2020-11-05,31,0.316042105263158,17.3794331931524
2018-11-26,2018,11,26,3.03333333333333,220.479166666667,16.15,113.058,0,1.28844,"Early","DFG2019",2018-10-25,32,0.42476043956044,29.3122788770821
2018-12-10,2018,12,10,4.54166666666667,194.170833333333,41.44,85.23612,4.96,1.66536,"Late","DFG2019",2018-11-08,32,0.366684770642202,40.1473436233757
2019-11-25,2019,11,25,4.1125,221.725,29.86,127.85076,0,1.08468,"Early","DFG2020",2019-10-24,32,0.263751975683891,24.2687800777224
2019-12-15,2019,12,15,6.72083333333333,158.7125,35.42,69.14448,1.85,3.35664,"Late","DFG2020",2019-11-13,32,0.499438065716057,17.8887829805005
2020-11-23,2020,11,23,5.20833333333333,323.7,26.06,127.7892,0,5.00076,"Early","DFG2021",2020-10-22,32,0.96014592,15.0392359194971
2020-12-07,2020,12,7,3.61666666666667,200.45,10.27,91.13076,0.5,0.78624,"Late","DFG2021",2020-11-05,32,0.217393548387097,17.5968267415395
2018-11-27,2018,11,27,0.158333333333333,220.6375,16.15,115.32456,0,2.26656,"Early","DFG2019",2018-10-25,33,14.3151157894737,43.6273946665558
2018-12-11,2018,12,11,4.39583333333333,198.566666666667,42,88.41996,0.56,3.18384,"Late","DFG2019",2018-11-08,33,0.724285876777252,40.871629500153
2019-11-26,2019,11,26,8,229.725,29.98,130.2012,0.12,2.35044,"Early","DFG2020",2019-10-24,33,0.293805,24.5625850777224
2019-12-16,2019,12,16,7.18333333333333,165.895833333333,35.42,70.11,0,0.96552,"Late","DFG2020",2019-11-13,33,0.134411136890951,18.0231941173915
2020-11-24,2020,11,24,5.09166666666667,328.791666666667,26.09,130.20948,0.03,2.42028,"Early","DFG2021",2020-10-22,33,0.475341407528641,15.5145773270257
2020-12-08,2020,12,8,2.5875,203.0375,10.27,94.55004,0,3.41928,"Late","DFG2021",2020-11-05,33,1.32146086956522,18.9182876111047
2018-11-28,2018,11,28,9.48676900924816e-18,220.6375,16.41,118.8684,0.26,3.54384,"Early","DFG2019",2018-10-25,34,0,43.6273946665558
2018-12-12,2018,12,12,3.20416666666667,201.770833333333,42.23,90.10548,0.23,1.68552,"Late","DFG2019",2018-11-08,34,0.526040052015604,41.3976695521686
2019-11-27,2019,11,27,9.4875,239.2125,31.48,131.61888,1.5,1.41768,"Early","DFG2020",2019-10-24,34,0.149426086956522,24.7120111646789
2019-12-17,2019,12,17,10.7375,176.633333333333,37.63,73.11744,2.21,3.00744,"Late","DFG2020",2019-11-13,34,0.280087543655413,18.3032816610469
2020-11-25,2020,11,25,4.65416666666667,333.445833333333,26.09,135.01692,0,4.80744,"Early","DFG2021",2020-10-22,34,1.03293249776186,16.5475098247876
2020-12-09,2020,12,9,1.925,204.9625,10.3,95.1696,0.03,0.61956,"Late","DFG2021",2020-11-05,34,0.321849350649351,19.240136961754
2018-11-29,2018,11,29,5.725,226.3625,16.74,119.85228,0.33,0.98388,"Early","DFG2019",2018-10-25,35,0.171856768558952,43.7992514351147
2018-12-13,2018,12,13,1.74583333333333,203.516666666667,42.26,90.85536,0.03,0.74988,"Late","DFG2019",2018-11-08,35,0.429525536992841,41.8271950891614
2019-11-28,2019,11,28,9.72083333333333,248.933333333333,36.69,132.66252,5.21,1.04364,"Early","DFG2020",2019-10-24,35,0.10736116588084,24.8193723305597
2019-12-18,2019,12,18,6.85833333333333,183.491666666667,37.95,76.2498,0.32,3.13236,"Late","DFG2020",2019-11-13,35,0.456723207776428,18.7600048688233
2020-11-26,2020,11,26,6.29166666666667,339.7375,26.8,135.61488,0.71,0.59796,"Early","DFG2021",2020-10-22,35,0.0950399999999999,16.6425498247876
2020-12-10,2020,12,10,2.15416666666667,207.116666666667,10.64,95.6502,0.34,0.4806,"Late","DFG2021",2020-11-05,35,0.223102514506769,19.4632394762608
2018-11-30,2018,11,30,6.57083333333333,232.933333333333,16.74,121.37868,0,1.5264,"Early","DFG2019",2018-10-25,36,0.23229930247305,44.0315507375878
2018-12-14,2018,12,14,0.641666666666667,204.158333333333,42.26,92.38608,0,1.53072,"Late","DFG2019",2018-11-08,36,2.38553766233766,44.2127327514991
2019-11-29,2019,11,29,5.17083333333333,254.104166666667,37.87,135.72612,1.18,3.0636,"Early","DFG2020",2019-10-24,36,0.592477034649477,25.4118493652092
2019-12-19,2019,12,19,8.07916666666667,191.570833333333,38.04,79.6986,0.09,3.4488,"Late","DFG2020",2019-11-13,36,0.426875709128417,19.1868805779517
2020-11-27,2020,11,27,5.83333333333333,345.570833333333,26.83,136.73052,0.03,1.11564,"Early","DFG2021",2020-10-22,36,0.191252571428572,16.8338023962161
2020-12-11,2020,12,11,2.81666666666667,209.933333333333,10.64,96.87384,0,1.22364,"Late","DFG2021",2020-11-05,36,0.434428402366863,19.8976678786277
2018-12-01,2018,12,1,7.54166666666667,240.475,16.8,125.30484,0.06,3.92616,"Early","DFG2019",2018-10-25,37,0.520595801104972,44.5521465386928
2018-12-15,2018,12,15,0,204.158333333333,42.26,93.00924,0,0.62316,"Late","DFG2019",2018-11-08,37,0,44.2127327514991
2019-11-30,2019,11,30,2.80416666666667,256.908333333333,37.87,139.698,0,3.97188,"Early","DFG2020",2019-10-24,37,1.41642080237741,26.8282701675866
2019-12-20,2019,12,20,7.9375,199.508333333333,38.5,81.24912,0.46,1.55052,"Late","DFG2020",2019-11-13,37,0.195341102362205,19.3822216803139
2020-11-28,2020,11,28,3.76666666666667,349.3375,26.83,137.32956,0,0.59904,"Early","DFG2021",2020-10-22,37,0.159037168141593,16.9928395643577
2020-12-12,2020,12,12,3.91666666666667,213.85,10.64,98.26236,0,1.38852,"Late","DFG2021",2020-11-05,37,0.354515744680851,20.2521836233085
2018-12-02,2018,12,2,10.0375,250.5125,22.37,125.90532,5.57,0.60048,"Early","DFG2019",2018-10-25,38,0.0598236612702366,44.611970199963
2018-12-16,2018,12,16,0,204.158333333333,42.29,94.1418,0.03,1.13256,"Late","DFG2019",2018-11-08,38,0,44.2127327514991
2019-12-01,2019,12,1,0,256.908333333333,37.93,141.81264,0.06,2.11464,"Early","DFG2020",2019-10-24,38,0,26.8282701675866
2019-12-21,2019,12,21,7.0625,206.570833333333,38.5,84.68424,0,3.43512,"Late","DFG2020",2019-11-13,38,0.486388672566372,19.8686103528803
2020-11-29,2020,11,29,1.3875,350.725,26.83,139.24512,0,1.91556,"Early","DFG2021",2020-10-22,38,1.38058378378378,18.3734233481415
2020-12-13,2020,12,13,6.02916666666667,219.879166666667,11.05,99.62172,0.41,1.35936,"Late","DFG2021",2020-11-05,38,0.22546399447132,20.4776476177798
2018-12-03,2018,12,3,11.5625,262.075,25.5,128.79144,3.13,2.88612,"Early","DFG2019",2018-10-25,39,0.249610378378378,44.8615805783414
2018-12-17,2018,12,17,3.17916666666667,207.3375,42.74,95.86908,0.45,1.72728,"Late","DFG2019",2018-11-08,39,0.543312188728702,44.7560449402278
2019-12-02,2019,12,2,3.09583333333333,260.004166666667,38.93,144.61308,1,2.80044,"Early","DFG2020",2019-10-24,39,0.904583580080755,27.7328537476674
2019-12-22,2019,12,22,7.02916666666667,213.6,39.37,86.20128,0.87,1.51704,"Late","DFG2020",2019-11-13,39,0.215820746887967,20.0844310997683
2020-11-30,2020,11,30,1.975,352.7,30.23,142.26516,3.4,3.02004,"Early","DFG2021",2020-10-22,39,1.52913417721519,19.9025575253567
2020-12-14,2020,12,14,7.0875,226.966666666667,11.12,101.51208,0.07,1.89036,"Late","DFG2021",2020-11-05,39,0.26671746031746,20.7443650780973
2018-12-04,2018,12,4,5.19583333333333,267.270833333333,27.01,132.6456,1.51,3.85416,"Early","DFG2019",2018-10-25,40,0.74177898957498,45.6033595679163
2018-12-18,2018,12,18,4.78333333333333,212.120833333333,42.77,97.9884,0.03,2.11932,"Late","DFG2019",2018-11-08,40,0.443063414634147,45.1991083548619
2019-12-03,2019,12,3,4.825,264.829166666667,38.93,146.5128,0,1.89972,"Early","DFG2020",2019-10-24,40,0.393724352331606,28.126578099999
2019-12-23,2019,12,23,7.32083333333333,220.920833333333,39.82,88.09524,0.45,1.89396,"Late","DFG2020",2019-11-13,40,0.258708252703472,20.3431393524717
2020-12-01,2020,12,1,3.06666666666667,355.766666666667,32.02,143.29908,1.79,1.03392,"Early","DFG2021",2020-10-22,40,0.337147826086956,20.2397053514437
2020-12-15,2020,12,15,7.98333333333333,234.95,11.59,102.69324,0.47,1.18116,"Late","DFG2021",2020-11-05,40,0.147953235908142,20.8923183140054
2018-12-05,2018,12,5,2.97083333333333,270.241666666667,29.05,136.18368,2.04,3.53808,"Early","DFG2019",2018-10-25,41,1.19093856942497,46.7942981373413
2018-12-19,2018,12,19,4.34583333333333,216.466666666667,42.77,99.20268,0,1.21428,"Late","DFG2019",2018-11-08,41,0.279412464046021,45.4785208189079
2019-12-04,2019,12,4,1.92083333333333,266.75,38.93,150.615,0,4.1022,"Early","DFG2020",2019-10-24,41,2.13563557483731,30.2622136748363
2019-12-24,2019,12,24,6.8,227.720833333333,44.27,88.93764,4.45,0.8424,"Late","DFG2020",2019-11-13,41,0.123882352941176,20.4670217054129
2020-12-02,2020,12,2,2.72916666666667,358.495833333333,32.02,144.08424,0,0.78516,"Early","DFG2021",2020-10-22,41,0.287692213740458,20.5273975651841
2020-12-16,2020,12,16,7.37916666666667,242.329166666667,11.62,105.58548,0.03,2.89224,"Late","DFG2021",2020-11-05,41,0.391946696781479,21.2842650107869
2018-12-06,2018,12,6,8.1,278.341666666667,29.83,137.15424,0.78,0.97056,"Early","DFG2019",2018-10-25,42,0.119822222222222,46.9141203595635
2018-12-20,2018,12,20,5.99166666666667,222.458333333333,44.1,100.49436,1.33,1.29168,"Late","DFG2019",2018-11-08,42,0.215579415855355,45.6941002347633
2019-12-05,2019,12,5,1.69166666666667,268.441666666667,38.93,155.27052,0,4.65552,"Early","DFG2020",2019-10-24,42,2.75203152709359,33.0142452019299
2019-12-25,2019,12,25,6.43333333333333,234.154166666667,46.41,90.10584,2.14,1.1682,"Late","DFG2020",2019-11-13,42,0.181585492227979,20.6486071976409
2020-12-03,2020,12,3,2.27083333333333,360.766666666667,32.02,145.71468,0,1.63044,"Early","DFG2021",2020-10-22,42,0.717991926605506,21.2453894917896
2020-12-17,2020,12,17,8.1125,250.441666666667,11.75,106.75656,0.13,1.17108,"Late","DFG2021",2020-11-05,42,0.14435500770416,21.4286200184911
2018-12-07,2018,12,7,10.8791666666667,289.220833333333,33.78,137.68272,3.95,0.52848,"Early","DFG2019",2018-10-25,43,0.0485772500957486,46.9626976096593
2018-12-21,2018,12,21,6.75833333333333,229.216666666667,48.77,100.7712,4.67,0.27684,"Late","DFG2019",2018-11-08,43,0.0409627620221948,45.7350629967855
2019-12-06,2019,12,6,3.85833333333333,272.3,39.85,155.97288,0.92,0.70236,"Early","DFG2020",2019-10-24,43,0.182037149028078,33.196282350958
2019-12-26,2019,12,26,4.5375,238.691666666667,46.5,92.25396,0.09,2.14812,"Late","DFG2020",2019-11-13,43,0.473414876033058,21.1220220736739
2020-12-04,2020,12,4,3.6875,364.454166666667,32.15,147.29616,0.13,1.58148,"Early","DFG2021",2020-10-22,43,0.42887593220339,21.674265423993
2020-12-18,2020,12,18,6.26666666666667,256.708333333333,11.75,109.9998,0,3.24324,"Late","DFG2021",2020-11-05,43,0.51753829787234,21.9461583163634
2018-12-08,2018,12,8,7.4125,296.633333333333,35.36,139.02732,1.58,1.3446,"Early","DFG2019",2018-10-25,44,0.18139629005059,47.1440938997099
2018-12-22,2018,12,22,7.49166666666667,236.708333333333,59.67,101.78676,10.9,1.01556,"Late","DFG2019",2018-11-08,44,0.135558620689655,45.8706216174751
2019-12-07,2019,12,7,8.49583333333333,280.795833333333,40.53,157.71852,0.68,1.74564,"Early","DFG2020",2019-10-24,44,0.205470132417852,33.4017524833758
2019-12-27,2019,12,27,2.0625,240.754166666667,46.5,94.27464,0,2.02068,"Late","DFG2020",2019-11-13,44,0.979723636363636,22.1017457100376
2020-12-05,2020,12,5,2.3875,366.841666666667,32.43,149.0958,0.28,1.79964,"Early","DFG2021",2020-10-22,44,0.753775916230366,22.4280413402234
2020-12-19,2020,12,19,6.53333333333333,263.241666666667,11.81,113.41656,0.06,3.41676,"Late","DFG2021",2020-11-05,44,0.522973469387755,22.4691317857512
2018-12-09,2018,12,9,7.19166666666667,303.825,41.75,140.4432,6.39,1.41588,"Early","DFG2019",2018-10-25,45,0.196877867902665,47.3409717676125
2018-12-23,2018,12,23,6.82916666666667,243.5375,67.45,102.7008,7.78,0.91404,"Late","DFG2019",2018-11-08,45,0.133843563148261,46.0044651806234
2019-12-08,2019,12,8,8.95,289.745833333333,40.76,158.28012,0.23,0.5616,"Early","DFG2020",2019-10-24,45,0.0627486033519553,33.4645010867278
2019-12-28,2019,12,28,0,240.754166666667,46.5,96.83712,0,2.56248,"Late","DFG2020",2019-11-13,45,0,22.1017457100376
2020-12-06,2020,12,6,2.85,369.691666666667,33.01,149.99652,0.58,0.90072,"Early","DFG2021",2020-10-22,45,0.316042105263158,22.7440834454865
2020-12-20,2020,12,20,6.81666666666667,270.058333333333,12,114.55128,0.19,1.13472,"Late","DFG2021",2020-11-05,45,0.166462591687041,22.6355943774382
2018-12-10,2018,12,10,4.54166666666667,308.366666666667,46.71,142.10856,4.96,1.66536,"Early","DFG2019",2018-10-25,46,0.366684770642202,47.7076565382547
2018-12-24,2018,12,24,3.5,247.0375,68.26,104.62788,0.81,1.92708,"Late","DFG2019",2018-11-08,46,0.550594285714286,46.5550594663377
2019-12-09,2019,12,9,6.42083333333333,296.166666666667,41.85,160.02324,1.09,1.74312,"Early","DFG2020",2019-10-24,46,0.271478780012979,33.7359798667407
2019-12-29,2019,12,29,0.933333333333333,241.6875,46.5,99.45,0,2.61288,"Late","DFG2020",2019-11-13,46,2.79951428571429,24.9012599957519
2020-12-07,2020,12,7,3.61666666666667,373.308333333333,33.51,150.78276,0.5,0.78624,"Early","DFG2021",2020-10-22,46,0.217393548387097,22.9614769938736
2020-12-21,2020,12,21,6.725,276.783333333333,14.13,116.97048,2.13,2.4192,"Late","DFG2021",2020-11-05,46,0.359732342007435,22.9953267194456
2018-12-11,2018,12,11,4.39583333333333,312.7625,47.27,145.2924,0.56,3.18384,"Early","DFG2019",2018-10-25,47,0.724285876777252,48.431942415032
2018-12-25,2018,12,25,5.24166666666667,252.279166666667,68.26,105.72624,0,1.09836,"Late","DFG2019",2018-11-08,47,0.209544038155803,46.7646035044935
2019-12-10,2019,12,10,3.77916666666667,299.945833333333,41.85,163.60056,0,3.57732,"Early","DFG2020",2019-10-24,47,0.946589636163174,34.6825695029039
2019-12-30,2019,12,30,4.8,246.4875,46.5,102.55536,0,3.10536,"Late","DFG2020",2019-11-13,47,0.64695,25.5482099957519
2020-12-08,2020,12,8,2.5875,375.895833333333,33.51,154.20204,0,3.41928,"Early","DFG2021",2020-10-22,47,1.32146086956522,24.2829378634388
2020-12-22,2020,12,22,10.4958333333333,287.279166666667,22.35,118.20204,8.22,1.23156,"Late","DFG2021",2020-11-05,47,0.117337991266376,23.112664710712
2018-12-12,2018,12,12,3.20416666666667,315.966666666667,47.5,146.97792,0.23,1.68552,"Early","DFG2019",2018-10-25,48,0.526040052015604,48.9579824670476
2018-12-26,2018,12,26,4.05,256.329166666667,68.53,106.04484,0.27,0.3186,"Late","DFG2019",2018-11-08,48,0.0786666666666667,46.8432701711601
2019-12-11,2019,12,11,3.26666666666667,303.2125,48.53,164.12652,6.68,0.52596,"Early","DFG2020",2019-10-24,48,0.161008163265306,34.8435776661692
2019-12-31,2019,12,31,5.05,251.5375,46.95,104.8446,0.45,2.28924,"Late","DFG2020",2019-11-13,48,0.453314851485148,26.001524847237
2020-12-09,2020,12,9,1.925,377.820833333333,33.54,154.8216,0.03,0.61956,"Early","DFG2021",2020-10-22,48,0.321849350649351,24.6047872140882
2020-12-23,2020,12,23,9.2875,296.566666666667,27.16,118.91916,4.81,0.71712,"Late","DFG2021",2020-11-05,48,0.0772134589502019,23.1898781696622
2018-12-13,2018,12,13,1.74583333333333,317.7125,47.53,147.7278,0.03,0.74988,"Early","DFG2019",2018-10-25,49,0.429525536992841,49.3875080040404
2018-12-27,2018,12,27,3.89166666666667,260.220833333333,68.53,108.3564,0,2.31156,"Late","DFG2019",2018-11-08,49,0.59397687366167,47.4372470448218
2019-12-12,2019,12,12,3.59583333333333,306.808333333333,48.59,165.4182,0.06,1.29168,"Early","DFG2020",2019-10-24,49,0.359215758980302,35.2027934251495
2020-01-01,2020,1,1,0.970833333333333,252.508333333333,46.95,108.89352,0,4.04892,"Late","DFG2020",2019-11-13,49,4.17056137339056,30.1720862206276
2020-12-10,2020,12,10,2.15416666666667,379.975,33.88,155.3022,0.34,0.4806,"Early","DFG2021",2020-10-22,49,0.223102514506769,24.827889728595
2020-12-24,2020,12,24,5.7,302.266666666667,30.2,119.92428,3.04,1.00512,"Late","DFG2021",2020-11-05,49,0.176336842105263,23.3662150117675
2018-12-14,2018,12,14,0.641666666666667,318.354166666667,47.53,149.25852,0,1.53072,"Early","DFG2019",2018-10-25,50,2.38553766233766,51.7730456663781
2018-12-28,2018,12,28,4.43333333333333,264.654166666667,68.59,109.13364,0.06,0.77724,"Late","DFG2019",2018-11-08,50,0.175317293233083,47.6125643380549
2019-12-13,2019,12,13,2.09583333333333,308.904166666667,51.16,166.53348,2.57,1.11528,"Early","DFG2020",2019-10-24,50,0.532141550695826,35.7349349758454
2020-01-02,2020,1,2,1.60833333333333,254.116666666667,46.95,112.7466,0,3.85308,"Late","DFG2020",2019-11-13,50,2.39569740932643,32.567783629954
2020-12-11,2020,12,11,2.81666666666667,382.791666666667,33.88,156.52584,0,1.22364,"Early","DFG2021",2020-10-22,50,0.434428402366863,25.2623181309618
2020-12-25,2020,12,25,1.4875,303.754166666667,30.2,123.38856,0,3.46428,"Late","DFG2021",2020-11-05,50,2.32892773109244,25.6951427428599
2018-12-15,2018,12,15,0,318.354166666667,47.53,149.88168,0,0.62316,"Early","DFG2019",2018-10-25,51,0,51.7730456663781
2018-12-29,2018,12,29,5.9875,270.641666666667,71.56,111.02832,2.97,1.89468,"Late","DFG2019",2018-11-08,51,0.316439248434238,47.9290035864891
2019-12-14,2019,12,14,4.82083333333333,313.725,53.29,168.26544,2.13,1.73196,"Early","DFG2020",2019-10-24,51,0.359265687121867,36.0942006629672
2020-01-03,2020,1,3,5.62916666666667,259.745833333333,49.96,113.40612,3.01,0.65952,"Late","DFG2020",2019-11-13,51,0.117161213915618,32.6849448438696
2020-12-12,2020,12,12,3.91666666666667,386.708333333333,33.88,157.91436,0,1.38852,"Early","DFG2021",2020-10-22,51,0.354515744680851,25.6168338756427
2020-12-26,2020,12,26,2.42083333333333,306.175,30.23,125.14788,0.03,1.75932,"Late","DFG2021",2020-11-05,51,0.726741480206542,26.4218842230665
2018-12-16,2018,12,16,0,318.354166666667,47.56,151.01424,0.03,1.13256,"Early","DFG2019",2018-10-25,52,0,51.7730456663781
2018-12-30,2018,12,30,7.15416666666667,277.795833333333,71.87,112.38408,0.31,1.35576,"Late","DFG2019",2018-11-08,52,0.189506348281887,48.118509934771
2019-12-15,2019,12,15,6.72083333333333,320.445833333333,55.14,171.62208,1.85,3.35664,"Early","DFG2020",2019-10-24,52,0.499438065716057,36.5936387286833
2020-01-04,2020,1,4,4.69166666666667,264.4375,53.9,113.91624,3.94,0.51012,"Late","DFG2020",2019-11-13,52,0.108728952042629,32.7936737959122
2020-12-13,2020,12,13,6.02916666666667,392.7375,34.29,159.27372,0.41,1.35936,"Early","DFG2021",2020-10-22,52,0.22546399447132,25.842297870114
2020-12-27,2020,12,27,3.25416666666667,309.429166666667,32.47,126.24048,2.24,1.0926,"Late","DFG2021",2020-11-05,52,0.335754161331626,26.7576383843981
