"Year","Climate","value","B","timeid","var","appl","nitrogen","rep"
"2019","Acc_TQ",373556054389570816,"sowing
09","Late","Apertus","Split",220,2
"2019","Acc_Temperature",153.075,"sowing
09","Late","Apertus","Combined",220,1
"2019","Acc_Percipitation",21.74,"sowing
09","Late","Apertus","Combined",220,1
"2019","Acc_Radiation",75.77316,"sowing
09","Late","Apertus","Combined",220,1
"2019","Das",26,"sowing
09","Late","Apertus","Combined",220,1
"2019","Acc_TQ",373556054389570816,"sowing
09","Late","Apertus","Combined",220,1
"2019","Acc_Temperature",153.075,"sowing
09","Late","Pionier","Combined",220,2
"2019","Acc_Percipitation",21.74,"sowing
09","Late","Pionier","Combined",220,2
"2019","Acc_Radiation",75.77316,"sowing
09","Late","Pionier","Combined",220,2
"2019","Das",26,"sowing
09","Late","Pionier","Combined",220,2
"2019","Acc_TQ",373556054389570816,"sowing
09","Late","Pionier","Combined",220,2
"2019","Acc_Temperature",153.075,"sowing
09","Late","Pionier","Split",176,1
"2019","Acc_Percipitation",21.74,"sowing
09","Late","Pionier","Split",176,1
"2019","Acc_Radiation",75.77316,"sowing
09","Late","Pionier","Split",176,1
"2019","Das",26,"sowing
09","Late","Pionier","Split",176,1
"2019","Acc_TQ",373556054389570816,"sowing
09","Late","Pionier","Split",176,1
"2019","Acc_Temperature",153.075,"sowing
09","Late","Pionier","Combined",176,2
"2019","Acc_Percipitation",21.74,"sowing
09","Late","Pionier","Combined",176,2
"2019","Acc_Radiation",75.77316,"sowing
09","Late","Pionier","Combined",176,2
"2019","Das",26,"sowing
09","Late","Pionier","Combined",176,2
"2019","Acc_TQ",373556054389570816,"sowing
09","Late","Pionier","Combined",176,2
"2019","Acc_Temperature",153.075,"sowing
09","Late","Pionier","Combined",176,1
"2019","Acc_Percipitation",21.74,"sowing
09","Late","Pionier","Combined",176,1
"2019","Acc_Radiation",75.77316,"sowing
09","Late","Pionier","Combined",176,1
"2019","Das",26,"sowing
09","Late","Pionier","Combined",176,1
"2019","Acc_TQ",373556054389570816,"sowing
09","Late","Pionier","Combined",176,1
"2019","Acc_Temperature",153.075,"sowing
09","Late","Pionier","Split",176,2
"2019","Acc_Percipitation",21.74,"sowing
09","Late","Pionier","Split",176,2
"2019","Acc_Radiation",75.77316,"sowing
09","Late","Pionier","Split",176,2
"2019","Das",26,"sowing
09","Late","Pionier","Split",176,2
"2019","Acc_TQ",373556054389570816,"sowing
09","Late","Pionier","Split",176,2
"2019","Acc_Temperature",153.075,"sowing
09","Late","Pionier","Split",220,2
"2019","Acc_Percipitation",21.74,"sowing
09","Late","Pionier","Split",220,2
"2019","Acc_Radiation",75.77316,"sowing
09","Late","Pionier","Split",220,2
"2019","Das",26,"sowing
09","Late","Pionier","Split",220,2
"2019","Acc_TQ",373556054389570816,"sowing
09","Late","Pionier","Split",220,2
"2019","Acc_Temperature",153.075,"sowing
09","Late","Pionier","Split",220,3
"2019","Acc_Percipitation",21.74,"sowing
09","Late","Pionier","Split",220,3
"2019","Acc_Radiation",75.77316,"sowing
09","Late","Pionier","Split",220,3
"2019","Das",26,"sowing
09","Late","Pionier","Split",220,3
"2019","Acc_TQ",373556054389570816,"sowing
09","Late","Pionier","Split",220,3
"2019","Acc_Temperature",153.075,"sowing
09","Late","Apertus","Split",176,3
"2019","Acc_Percipitation",21.74,"sowing
09","Late","Apertus","Split",176,3
"2019","Acc_Radiation",75.77316,"sowing
09","Late","Apertus","Split",176,3
"2019","Das",26,"sowing
09","Late","Apertus","Split",176,3
"2019","Acc_TQ",373556054389570816,"sowing
09","Late","Apertus","Split",176,3
"2019","Acc_Temperature",153.075,"sowing
09","Late","Pionier","Combined",220,3
"2019","Acc_Percipitation",21.74,"sowing
09","Late","Pionier","Combined",220,3
"2019","Acc_Radiation",75.77316,"sowing
09","Late","Pionier","Combined",220,3
"2019","Das",26,"sowing
09","Late","Pionier","Combined",220,3
"2019","Acc_TQ",373556054389570816,"sowing
09","Late","Pionier","Combined",220,3
"2019","Acc_Temperature",153.075,"sowing
09","Late","Apertus","Split",220,1
"2019","Acc_Percipitation",21.74,"sowing
09","Late","Apertus","Split",220,1
"2019","Acc_Radiation",75.77316,"sowing
09","Late","Apertus","Split",220,1
"2019","Das",26,"sowing
09","Late","Apertus","Split",220,1
"2019","Acc_TQ",373556054389570816,"sowing
09","Late","Apertus","Split",220,1
"2019","Acc_Temperature",156.045833333333,"sowing
09","Late","Pionier","Combined",220,1
"2019","Acc_Percipitation",23.78,"sowing
09","Late","Pionier","Combined",220,1
"2019","Acc_Radiation",79.31124,"sowing
09","Late","Pionier","Combined",220,1
"2019","Das",27,"sowing
09","Late","Pionier","Combined",220,1
"2019","Acc_TQ",373556054389570816,"sowing
09","Late","Pionier","Combined",220,1
"2019","Acc_Temperature",164.145833333333,"sowing
09","Late","Patras","Combined",220,1
"2019","Acc_Percipitation",24.56,"sowing
09","Late","Patras","Combined",220,1
"2019","Acc_Radiation",80.2818,"sowing
09","Late","Patras","Combined",220,1
"2019","Das",28,"sowing
09","Late","Patras","Combined",220,1
"2019","Acc_TQ",373556054389570816,"sowing
09","Late","Patras","Combined",220,1
"2019","Acc_Temperature",164.145833333333,"sowing
09","Late","Patras","Combined",220,2
"2019","Acc_Percipitation",24.56,"sowing
09","Late","Patras","Combined",220,2
"2019","Acc_Radiation",80.2818,"sowing
09","Late","Patras","Combined",220,2
"2019","Das",28,"sowing
09","Late","Patras","Combined",220,2
"2019","Acc_TQ",373556054389570816,"sowing
09","Late","Patras","Combined",220,2
"2019","Acc_Temperature",164.145833333333,"sowing
09","Late","Patras","Combined",220,3
"2019","Acc_Percipitation",24.56,"sowing
09","Late","Patras","Combined",220,3
"2019","Acc_Radiation",80.2818,"sowing
09","Late","Patras","Combined",220,3
"2019","Das",28,"sowing
09","Late","Patras","Combined",220,3
"2019","Acc_TQ",373556054389570816,"sowing
09","Late","Patras","Combined",220,3
"2019","Acc_Temperature",164.145833333333,"sowing
09","Late","Patras","Split",176,2
"2019","Acc_Percipitation",24.56,"sowing
09","Late","Patras","Split",176,2
"2019","Acc_Radiation",80.2818,"sowing
09","Late","Patras","Split",176,2
"2019","Das",28,"sowing
09","Late","Patras","Split",176,2
"2019","Acc_TQ",373556054389570816,"sowing
09","Late","Patras","Split",176,2
"2019","Acc_Temperature",164.145833333333,"sowing
09","Late","Patras","Combined",176,1
"2019","Acc_Percipitation",24.56,"sowing
09","Late","Patras","Combined",176,1
"2019","Acc_Radiation",80.2818,"sowing
09","Late","Patras","Combined",176,1
"2019","Das",28,"sowing
09","Late","Patras","Combined",176,1
"2019","Acc_TQ",373556054389570816,"sowing
09","Late","Patras","Combined",176,1
"2019","Acc_Temperature",164.145833333333,"sowing
09","Late","Patras","Combined",176,3
"2019","Acc_Percipitation",24.56,"sowing
09","Late","Patras","Combined",176,3
"2019","Acc_Radiation",80.2818,"sowing
09","Late","Patras","Combined",176,3
"2019","Das",28,"sowing
09","Late","Patras","Combined",176,3
"2019","Acc_TQ",373556054389570816,"sowing
09","Late","Patras","Combined",176,3
"2019","Acc_Temperature",164.145833333333,"sowing
09","Late","Patras","Split",220,1
"2019","Acc_Percipitation",24.56,"sowing
09","Late","Patras","Split",220,1
"2019","Acc_Radiation",80.2818,"sowing
09","Late","Patras","Split",220,1
"2019","Das",28,"sowing
09","Late","Patras","Split",220,1
"2019","Acc_TQ",373556054389570816,"sowing
09","Late","Patras","Split",220,1
"2019","Acc_Temperature",164.145833333333,"sowing
09","Late","Patras","Split",220,2
"2019","Acc_Percipitation",24.56,"sowing
09","Late","Patras","Split",220,2
"2019","Acc_Radiation",80.2818,"sowing
09","Late","Patras","Split",220,2
"2019","Das",28,"sowing
09","Late","Patras","Split",220,2
"2019","Acc_TQ",373556054389570816,"sowing
09","Late","Patras","Split",220,2
"2019","Acc_Temperature",164.145833333333,"sowing
09","Late","Patras","Split",176,1
"2019","Acc_Percipitation",24.56,"sowing
09","Late","Patras","Split",176,1
"2019","Acc_Radiation",80.2818,"sowing
09","Late","Patras","Split",176,1
"2019","Das",28,"sowing
09","Late","Patras","Split",176,1
"2019","Acc_TQ",373556054389570816,"sowing
09","Late","Patras","Split",176,1
"2019","Acc_Temperature",164.145833333333,"sowing
09","Late","Patras","Combined",176,2
"2019","Acc_Percipitation",24.56,"sowing
09","Late","Patras","Combined",176,2
"2019","Acc_Radiation",80.2818,"sowing
09","Late","Patras","Combined",176,2
"2019","Das",28,"sowing
09","Late","Patras","Combined",176,2
"2019","Acc_TQ",373556054389570816,"sowing
09","Late","Patras","Combined",176,2
"2019","Acc_Temperature",175.025,"sowing
09","Late","Patras","Split",220,3
"2019","Acc_Percipitation",28.51,"sowing
09","Late","Patras","Split",220,3
"2019","Acc_Radiation",80.81028,"sowing
09","Late","Patras","Split",220,3
"2019","Das",29,"sowing
09","Late","Patras","Split",220,3
"2019","Acc_TQ",373556054389570816,"sowing
09","Late","Patras","Split",220,3
"2019","Acc_Temperature",175.025,"sowing
09","Late","Patras","Split",176,3
"2019","Acc_Percipitation",28.51,"sowing
09","Late","Patras","Split",176,3
"2019","Acc_Radiation",80.81028,"sowing
09","Late","Patras","Split",176,3
"2019","Das",29,"sowing
09","Late","Patras","Split",176,3
"2019","Acc_TQ",373556054389570816,"sowing
09","Late","Patras","Split",176,3
"2020","Acc_Temperature",144.475,"sowing
09","Early","Capone","Combined",176,1
"2020","Acc_Percipitation",17.89,"sowing
09","Early","Capone","Combined",176,1
"2020","Acc_Radiation",83.85372,"sowing
09","Early","Capone","Combined",176,1
"2020","Das",15,"sowing
09","Early","Capone","Combined",176,1
"2020","Acc_TQ",13.730253953562,"sowing
09","Early","Capone","Combined",176,1
"2020","Acc_Temperature",144.475,"sowing
09","Early","Esket","Combined",176,1
"2020","Acc_Percipitation",17.89,"sowing
09","Early","Esket","Combined",176,1
"2020","Acc_Radiation",83.85372,"sowing
09","Early","Esket","Combined",176,1
"2020","Das",15,"sowing
09","Early","Esket","Combined",176,1
"2020","Acc_TQ",13.730253953562,"sowing
09","Early","Esket","Combined",176,1
"2020","Acc_Temperature",144.475,"sowing
09","Early","Alves","Split",176,1
"2020","Acc_Percipitation",17.89,"sowing
09","Early","Alves","Split",176,1
"2020","Acc_Radiation",83.85372,"sowing
09","Early","Alves","Split",176,1
"2020","Das",15,"sowing
09","Early","Alves","Split",176,1
"2020","Acc_TQ",13.730253953562,"sowing
09","Early","Alves","Split",176,1
"2020","Acc_Temperature",156.6375,"sowing
09","Early","Esket","Split",176,3
"2020","Acc_Percipitation",19.72,"sowing
09","Early","Esket","Split",176,3
"2020","Acc_Radiation",98.9658,"sowing
09","Early","Esket","Split",176,3
"2020","Das",18,"sowing
09","Early","Esket","Split",176,3
"2020","Acc_TQ",18.0157044808075,"sowing
09","Early","Esket","Split",176,3
"2020","Acc_Temperature",156.6375,"sowing
09","Early","Potenzial","Combined",176,3
"2020","Acc_Percipitation",19.72,"sowing
09","Early","Potenzial","Combined",176,3
"2020","Acc_Radiation",98.9658,"sowing
09","Early","Potenzial","Combined",176,3
"2020","Das",18,"sowing
09","Early","Potenzial","Combined",176,3
"2020","Acc_TQ",18.0157044808075,"sowing
09","Early","Potenzial","Combined",176,3
"2020","Acc_Temperature",156.6375,"sowing
09","Early","Potenzial","Combined",220,1
"2020","Acc_Percipitation",19.72,"sowing
09","Early","Potenzial","Combined",220,1
"2020","Acc_Radiation",98.9658,"sowing
09","Early","Potenzial","Combined",220,1
"2020","Das",18,"sowing
09","Early","Potenzial","Combined",220,1
"2020","Acc_TQ",18.0157044808075,"sowing
09","Early","Potenzial","Combined",220,1
"2020","Acc_Temperature",156.6375,"sowing
09","Early","Alves","Combined",176,1
"2020","Acc_Percipitation",19.72,"sowing
09","Early","Alves","Combined",176,1
"2020","Acc_Radiation",98.9658,"sowing
09","Early","Alves","Combined",176,1
"2020","Das",18,"sowing
09","Early","Alves","Combined",176,1
"2020","Acc_TQ",18.0157044808075,"sowing
09","Early","Alves","Combined",176,1
"2020","Acc_Temperature",156.6375,"sowing
09","Early","Torrild","Combined",176,2
"2020","Acc_Percipitation",19.72,"sowing
09","Early","Torrild","Combined",176,2
"2020","Acc_Radiation",98.9658,"sowing
09","Early","Torrild","Combined",176,2
"2020","Das",18,"sowing
09","Early","Torrild","Combined",176,2
"2020","Acc_TQ",18.0157044808075,"sowing
09","Early","Torrild","Combined",176,2
"2020","Acc_Temperature",156.6375,"sowing
09","Early","Alves","Split",220,1
"2020","Acc_Percipitation",19.72,"sowing
09","Early","Alves","Split",220,1
"2020","Acc_Radiation",98.9658,"sowing
09","Early","Alves","Split",220,1
"2020","Das",18,"sowing
09","Early","Alves","Split",220,1
"2020","Acc_TQ",18.0157044808075,"sowing
09","Early","Alves","Split",220,1
"2020","Acc_Temperature",156.6375,"sowing
09","Early","Patras","Combined",220,1
"2020","Acc_Percipitation",19.72,"sowing
09","Early","Patras","Combined",220,1
"2020","Acc_Radiation",98.9658,"sowing
09","Early","Patras","Combined",220,1
"2020","Das",18,"sowing
09","Early","Patras","Combined",220,1
"2020","Acc_TQ",18.0157044808075,"sowing
09","Early","Patras","Combined",220,1
"2020","Acc_Temperature",156.6375,"sowing
09","Early","Potenzial","Split",220,1
"2020","Acc_Percipitation",19.72,"sowing
09","Early","Potenzial","Split",220,1
"2020","Acc_Radiation",98.9658,"sowing
09","Early","Potenzial","Split",220,1
"2020","Das",18,"sowing
09","Early","Potenzial","Split",220,1
"2020","Acc_TQ",18.0157044808075,"sowing
09","Early","Potenzial","Split",220,1
"2020","Acc_Temperature",156.6375,"sowing
09","Early","Alves","Combined",176,2
"2020","Acc_Percipitation",19.72,"sowing
09","Early","Alves","Combined",176,2
"2020","Acc_Radiation",98.9658,"sowing
09","Early","Alves","Combined",176,2
"2020","Das",18,"sowing
09","Early","Alves","Combined",176,2
"2020","Acc_TQ",18.0157044808075,"sowing
09","Early","Alves","Combined",176,2
"2020","Acc_Temperature",156.6375,"sowing
09","Early","Capone","Split",220,2
"2020","Acc_Percipitation",19.72,"sowing
09","Early","Capone","Split",220,2
"2020","Acc_Radiation",98.9658,"sowing
09","Early","Capone","Split",220,2
"2020","Das",18,"sowing
09","Early","Capone","Split",220,2
"2020","Acc_TQ",18.0157044808075,"sowing
09","Early","Capone","Split",220,2
"2020","Acc_Temperature",156.6375,"sowing
09","Early","Torrild","Combined",220,1
"2020","Acc_Percipitation",19.72,"sowing
09","Early","Torrild","Combined",220,1
"2020","Acc_Radiation",98.9658,"sowing
09","Early","Torrild","Combined",220,1
"2020","Das",18,"sowing
09","Early","Torrild","Combined",220,1
"2020","Acc_TQ",18.0157044808075,"sowing
09","Early","Torrild","Combined",220,1
"2020","Acc_Temperature",156.6375,"sowing
09","Early","Alves","Combined",220,2
"2020","Acc_Percipitation",19.72,"sowing
09","Early","Alves","Combined",220,2
"2020","Acc_Radiation",98.9658,"sowing
09","Early","Alves","Combined",220,2
"2020","Das",18,"sowing
09","Early","Alves","Combined",220,2
"2020","Acc_TQ",18.0157044808075,"sowing
09","Early","Alves","Combined",220,2
"2020","Acc_Temperature",156.6375,"sowing
09","Early","Esket","Split",176,1
"2020","Acc_Percipitation",19.72,"sowing
09","Early","Esket","Split",176,1
"2020","Acc_Radiation",98.9658,"sowing
09","Early","Esket","Split",176,1
"2020","Das",18,"sowing
09","Early","Esket","Split",176,1
"2020","Acc_TQ",18.0157044808075,"sowing
09","Early","Esket","Split",176,1
"2020","Acc_Temperature",156.6375,"sowing
09","Early","Torrild","Split",220,1
"2020","Acc_Percipitation",19.72,"sowing
09","Early","Torrild","Split",220,1
"2020","Acc_Radiation",98.9658,"sowing
09","Early","Torrild","Split",220,1
"2020","Das",18,"sowing
09","Early","Torrild","Split",220,1
"2020","Acc_TQ",18.0157044808075,"sowing
09","Early","Torrild","Split",220,1
"2020","Acc_Temperature",156.6375,"sowing
09","Early","Patras","Combined",220,3
"2020","Acc_Percipitation",19.72,"sowing
09","Early","Patras","Combined",220,3
"2020","Acc_Radiation",98.9658,"sowing
09","Early","Patras","Combined",220,3
"2020","Das",18,"sowing
09","Early","Patras","Combined",220,3
"2020","Acc_TQ",18.0157044808075,"sowing
09","Early","Patras","Combined",220,3
"2020","Acc_Temperature",156.6375,"sowing
09","Early","Potenzial","Combined",176,1
"2020","Acc_Percipitation",19.72,"sowing
09","Early","Potenzial","Combined",176,1
"2020","Acc_Radiation",98.9658,"sowing
09","Early","Potenzial","Combined",176,1
"2020","Das",18,"sowing
09","Early","Potenzial","Combined",176,1
"2020","Acc_TQ",18.0157044808075,"sowing
09","Early","Potenzial","Combined",176,1
"2020","Acc_Temperature",156.6375,"sowing
09","Early","Alves","Split",220,3
"2020","Acc_Percipitation",19.72,"sowing
09","Early","Alves","Split",220,3
"2020","Acc_Radiation",98.9658,"sowing
09","Early","Alves","Split",220,3
"2020","Das",18,"sowing
09","Early","Alves","Split",220,3
"2020","Acc_TQ",18.0157044808075,"sowing
09","Early","Alves","Split",220,3
"2020","Acc_Temperature",156.6375,"sowing
09","Early","Capone","Split",176,1
"2020","Acc_Percipitation",19.72,"sowing
09","Early","Capone","Split",176,1
"2020","Acc_Radiation",98.9658,"sowing
09","Early","Capone","Split",176,1
"2020","Das",18,"sowing
09","Early","Capone","Split",176,1
"2020","Acc_TQ",18.0157044808075,"sowing
09","Early","Capone","Split",176,1
"2020","Acc_Temperature",156.6375,"sowing
09","Early","Torrild","Combined",176,1
"2020","Acc_Percipitation",19.72,"sowing
09","Early","Torrild","Combined",176,1
"2020","Acc_Radiation",98.9658,"sowing
09","Early","Torrild","Combined",176,1
"2020","Das",18,"sowing
09","Early","Torrild","Combined",176,1
"2020","Acc_TQ",18.0157044808075,"sowing
09","Early","Torrild","Combined",176,1
"2020","Acc_Temperature",156.6375,"sowing
09","Early","Esket","Combined",220,2
"2020","Acc_Percipitation",19.72,"sowing
09","Early","Esket","Combined",220,2
"2020","Acc_Radiation",98.9658,"sowing
09","Early","Esket","Combined",220,2
"2020","Das",18,"sowing
09","Early","Esket","Combined",220,2
"2020","Acc_TQ",18.0157044808075,"sowing
09","Early","Esket","Combined",220,2
"2020","Acc_Temperature",156.6375,"sowing
09","Early","Esket","Split",220,1
"2020","Acc_Percipitation",19.72,"sowing
09","Early","Esket","Split",220,1
"2020","Acc_Radiation",98.9658,"sowing
09","Early","Esket","Split",220,1
"2020","Das",18,"sowing
09","Early","Esket","Split",220,1
"2020","Acc_TQ",18.0157044808075,"sowing
09","Early","Esket","Split",220,1
